"","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"RGS7BP",-8.85211588872453,-8.09566704745292,-10.554235433736,-2.3712812228341,2.21366907291686,-0.934861487744389,0.129032262952169,3.88657526048239e-05,5.348746788627e-05,1.54972194455399e-07,2.55317218793266e-07
"RGS9",-8.8924148704806,-8.58663864415039,-10.5146357863255,-1.74051479838078,1.96758476376851,-0.729392310348062,0.271660892137991,0.000103190584224493,0.000143710652052361,0.0022941513337063,0.00293371102853372
"RGS9BP",-12.4613091379906,-11.5168006545724,-14.6721827968994,-3.20165682346618,2.12001721087654,-1.35462800517965,0.0799786808061208,1.17016087144286e-06,1.70255969910614e-06,8.23352846368432e-10,1.63490032805082e-09
"RHBDD1",-5.68311058099494,-5.23304529790957,-6.87093226683905,-1.68355770176986,0.937540790195126,-1.63871483943372,0.0586666785060138,3.26640387625426e-11,9.83248257363625e-11,3.37626782521537e-11,8.46196108671467e-11
"RHBDD2",-4.06989980398496,-3.57570888684212,-5.86093643324073,-2.26030472600065,0.589888550885501,-3.62137909578555,0.011730267642696,1.16244903911654e-19,1.86239491449429e-17,4.56501847684556e-15,4.51593716329768e-14
"RHBDD3",-7.62634277162921,-7.23430366586299,-8.46977346625841,-1.38483218076181,0.82004785468424,-1.62282705708891,0.0418555221140351,1.66569548613479e-11,5.37676492003952e-11,3.56018312861558e-12,1.08207232927136e-11
"RHBDF1",-6.86428428185303,-6.44378264306571,-7.60240219398795,-1.14326952620131,0.961676023774123,-1.11586544345638,0.121300991664456,2.76755755161568e-08,5.01630548341573e-08,5.5935234701084e-08,9.54134689968894e-08
"RHBDF2",-6.52323158953177,-6.69024525773936,-6.2682613672667,0.389771890258628,0.93773281189424,0.390584240445982,0.334133334437789,0.0203396462442451,0.830304764188792,0.0260654336057792,0.925266506326252
"RHBDL1",-10.5433572269434,-9.29357387901274,-11.2689104686893,-1.2880955986977,2.74542009278393,-0.447106377638984,0.314316183627072,0.0400600629954969,0.0480154332511164,0.0140236738487104,0.0171464374750356
"RHBDL2",-10.7418430851348,-10.3572066810844,-11.1702734141688,-0.78476391734316,1.08858129340886,-0.628453943620009,0.21973333575508,0.000379752363432717,0.000509167999198688,0.000200951269127131,0.000269778235097782
"RHBDL3",-12.2077803275722,-10.6150134659003,-13.459092397826,-2.61017999067008,1.79460252866548,-1.37162471812269,0.0818448496150128,3.5132757042304e-10,7.89154117322079e-10,1.19392077475504e-09,2.32590132767883e-09
"RHBG",-8.04974749133932,-6.39727631388007,-15.4763306690354,-8.993040128633,2.15619031886519,-3.81470707960562,1.87149658485312e-05,8.39986571095121e-15,4.07044586882149e-14,1.88729370236336e-17,2.46073542461562e-15
"RHCE",-12.6739789930356,-12.129032879887,-13.2386047314217,-1.08367474648813,1.3144853610249,-0.792584156222079,0.192533336263307,4.01768776695445e-05,5.62410716190969e-05,4.29751990832221e-05,5.93628508289587e-05
"RHCG",-5.31753963512974,-3.13079097645866,-13.6428087756207,-10.4420396999826,2.75551188495303,-3.61453528299447,0.0047988738588926,4.42089532871425e-15,2.75372491394308e-14,2.03881835803697e-16,5.83032243251449e-15
"RHD",-11.7477093137442,-11.565754273007,-12.3219445228832,-0.512039134474979,1.8217775782507,-0.245688779725875,0.401226340251533,0.168779995775365,0.194350092783045,0.183527043648398,0.209369646362864
"RHEB",-6.3623011171559,-5.8705632907367,-7.35436442252561,-1.42021862253761,0.917020529220479,-1.47256188809212,0.0655825218267671,1.51495701431563e-10,3.87984034943979e-10,7.77041717681132e-11,1.829542123527e-10
"RHEBL1",-12.2280913724146,-12.2880544070361,-12.1664794416705,0.144842801092245,1.42086314035121,0.0921781627866882,0.455733333597726,0.636561719348113,0.997560243471232,0.547371946852721,0.997971751991584
"RHO",-16.1890008703589,-15.7545219267535,-16.8034335808576,-0.812010151074795,3.09439740510414,-0.210089459410566,0.39056251734301,0.31915697436646,0.352451874196074,0.203573099596364,0.229066952974512
"RHOA",-1.98028478276593,-1.42859513153624,-3.43120074137603,-1.94167859833214,1.0571964152296,-1.6666650239054,0.0373333524050977,6.94912766629389e-12,2.54151005591933e-11,1.20593115971735e-12,4.20672782431904e-12
"RHOB",-2.0091750496608,-1.74525830555157,-3.05832763113988,-1.26384244611186,1.58113841689317,-0.732051188081814,0.225006667224398,6.71251172507329e-05,9.45422453032061e-05,0.000225356744628313,0.000305761054339353
"RHOBTB1",-5.32251370420959,-4.29624896790042,-5.88297488721593,-1.09963975685124,2.07066322902985,-0.486963314090957,0.297254067019624,0.0214146635015052,0.0261330061491459,0.00603903043112018,0.00755045423737907
"RHOBTB2",-5.93562623564147,-5.09640817237607,-7.15631423270542,-1.87965955567314,1.11716287551326,-1.5606153433892,0.0490666809843066,2.25170817069762e-12,9.65782046122771e-12,9.14104427289671e-12,2.55630004908025e-11
"RHOBTB3",-4.28686639649969,-3.58463086731015,-6.79620677940376,-3.35127933080736,1.89507270506224,-1.64747787447029,0.0130667226045599,1.24736346631424e-11,4.2125651091811e-11,4.90764007550041e-15,4.74384648561602e-14
"RHOC",-2.99583878563976,-2.50114463207144,-4.04436702214988,-1.46461973117719,0.675446542042077,-1.89648308525702,0.0637333441646627,5.61751607585598e-13,3.00376711635032e-12,3.56357691562002e-11,8.92411533063332e-11
"RHOD",-7.4203732158585,-6.78163066630195,-8.74497323537906,-2.10140640178308,1.28489777631549,-1.52634954047458,0.0429333498126168,2.00293671455946e-11,6.33977420137827e-11,1.71694170235268e-12,5.71010755324334e-12
"RHOF",-10.1730643943265,-9.23055788307681,-11.3517210951708,-2.24612622264386,1.21478198522114,-1.80889607252862,0.0189283241487318,7.14731352353441e-15,7.7583603520798e-14,2.50627192079008e-14,1.54827889878589e-13
"RHOG",-5.87661148527587,-5.61434132449253,-6.27736556616299,-0.54730675503979,0.813489112703582,-0.623195522253898,0.241866668752207,0.000296571240703688,0.000402416585539039,0.000632019512864861,0.000835391433093953
"RHOH",-10.0588628550445,-10.4695332604097,-9.39641681720986,0.709457411381475,2.41230548039009,0.282369668576863,0.372533334141195,0.0817163768776294,1,0.08211128478149,1
"RHOJ",-6.85294672824628,-6.45985262474171,-7.0683051085898,-0.685663270671955,1.4779386511118,-0.447779866627338,0.316982139348182,0.0152224245474409,0.0187399410693344,0.0169316982397771,0.0206098096145568
"RHOQ",-4.94341627844125,-4.40907147314182,-5.97898115289319,-1.58962660477312,0.897327830580894,-1.72310733779016,0.0538523190169318,1.01946280149556e-12,4.9551124074103e-12,1.11207571243863e-11,3.05939584533278e-11
"RHOT1",-5.77453325498236,-5.31900141212484,-6.92001810327857,-1.62208790513817,0.987252504539985,-1.57276023684738,0.0181285391513475,5.33778729941263e-12,2.02017825188217e-11,1.99062810593792e-14,1.34776702458757e-13
"RHOT2",-5.37878474090178,-4.96086164815432,-6.291654775889,-1.25886204484509,0.883631596451035,-1.30582228707739,0.084266674648195,3.12832473936344e-09,6.37073130586587e-09,9.20130439867318e-10,1.86156927579984e-09
"RHOU",-6.22907307903029,-5.57408349462467,-7.38764879440281,-1.69389211853303,1.59480271689207,-0.991836252453816,0.146360974598964,2.18083962916865e-07,3.6473193115255e-07,8.4567542398858e-07,1.326911498031e-06
"RHOV",-9.96345472594586,-8.88249488460475,-11.1550303894686,-2.50291549469965,2.48204679806113,-0.955581395067336,0.138896298791956,4.73925223911299e-07,7.69423734805974e-07,3.00316885762126e-07,4.8498425211935e-07
"RHOXF1",-13.6232481817178,-13.3982757412473,-13.7541670120574,-0.12539059803682,1.99287615624169,-0.0564940753700887,0.473207144920542,0.85334612468834,0.919316469994649,0.71110362914868,0.758571730291092
"RHPN1",-6.95160350930948,-6.62971623085821,-8.22063246261842,-1.55213865730389,1.20304048932142,-1.14425190680423,0.106638235919258,6.32105160907737e-08,1.10634244041757e-07,1.7518634131722e-08,3.1106689232366e-08
"RHPN2",-5.52941743123395,-5.10673438911067,-6.47944610369514,-1.51147498909328,1.27474227013683,-1.17019198677494,0.0616000112356381,2.4379359543859e-08,4.44980776394005e-08,7.5554540317715e-11,1.78769441677862e-10
"RIBC1",-9.32232466734401,-8.76647139207786,-10.2886731061424,-1.50473146132881,0.988922088498296,-1.43244398621867,0.046400015187437,2.99383387237528e-10,7.08371876439057e-10,9.49480496309164e-12,2.58042335253048e-11
"RIBC2",-12.6699227628113,-12.3016229070905,-13.5705344062803,-1.15213611089097,1.96771113099672,-0.536034929442344,0.285066668229052,0.00379671966064372,0.00479483769123902,0.00585871433831913,0.00726323729950753
"RIC3",-8.05939624774935,-7.30491556173652,-11.367780570835,-3.93215170410164,2.79450534465543,-1.34919379559158,0.0565182741113801,5.26219923231442e-09,1.03615359964882e-08,2.89930824819219e-11,7.35490337841619e-11
"RIC8A",-4.55470632927339,-4.08098714571867,-5.43191590037726,-1.27103590931214,0.714820464890744,-1.68200918155146,0.0453333488972659,4.03010546726718e-12,1.59003136297714e-11,3.31527991569452e-12,1.02615270845982e-11
"RIC8B",-6.58457835509382,-5.89093229082201,-7.71248041182754,-1.7817462616812,1.00215423452402,-1.65227723884939,0.0274666928736259,1.19495306740547e-12,5.64140686135994e-12,2.32574923413693e-13,1.01350535702542e-12
"RICTOR",-5.64530016046787,-4.79278935128425,-6.67674642831585,-1.85800875544553,1.18794702497351,-1.47848621227376,0.0559850830875507,1.55167867116687e-11,5.09660272624549e-11,2.31020994777001e-11,5.97535480988077e-11
"RIF1",-5.47032015563796,-4.89449434799301,-6.40623322206231,-1.57818115476666,1.39738988947216,-1.06853136609497,0.113333339033858,4.11206002022683e-08,7.33746439039654e-08,3.64087697067146e-08,6.31829075072005e-08
"RIIAD1",-14.1186404826816,-12.9715056239579,-15.8209936381147,-2.77008550416659,2.47144629883705,-1.05028407194657,0.0938666737406042,6.44666689741024e-06,9.1231427114384e-06,1.23309990385261e-08,2.10789011221446e-08
"RILP",-7.55640123951411,-6.93692103078189,-8.49564051022687,-1.5962025305925,0.88468662952658,-1.75547578984291,0.012533391683824,1.13330583758705e-13,7.73904977710426e-13,4.79095256164461e-15,4.42060974605324e-14
"RILPL1",-7.21531263168269,-6.70954645518729,-7.94805149405104,-1.18733263879304,0.808418508846048,-1.39670204476071,0.0757333423128005,7.56773865914081e-11,2.06456361738921e-10,3.67908752935781e-10,7.82636636998823e-10
"RILPL2",-6.02974012233336,-5.53394917504145,-7.14554520409874,-1.55963316443937,0.898345199060872,-1.49861505781439,0.0429333498126168,9.20072625686647e-11,2.47570699783299e-10,5.41405908284416e-12,1.58483554999544e-11
"RIMBP2",-9.62957299350361,-8.07248817654119,-13.8058585851225,-5.74204611848321,2.13304421121652,-2.48796264777265,0.0344000207659824,6.00860328159346e-11,1.30009246377907e-10,8.30983196318176e-13,3.03071255126047e-12
"RIMBP3",-13.7611044739501,-13.5435942764673,-14.008878254882,-0.262301999605643,1.71055160867363,-0.141871124275808,0.437066667045608,0.652466369186819,0.700409949867798,0.447305959895566,0.492221251548001
"RIMKLA",-7.59088066506551,-7.71252379154593,-7.00892767225113,0.695217446349261,1.23050750824567,0.463709198071308,0.277066668315545,0.0371113650018763,0.996732813949062,0.00252309441748096,0.159253857142949
"RIMKLB",-6.35135203660215,-5.76290613057112,-7.48316032563849,-1.69074398249733,1.18318726081229,-1.30361561555981,0.0912000073070792,1.34558906226434e-09,2.88952310920837e-09,2.73561877315369e-09,5.25450542761756e-09
"RIMS1",-14.3442109608512,-13.0171689812759,-15.5468437778007,-2.55343081508657,2.54488077282977,-0.90204369252478,0.140495872176751,2.01984381963838e-05,2.82172612608636e-05,8.57486480910994e-07,1.30494583138648e-06
"RIMS2",-11.5224607943124,-10.7862732692344,-14.1578284689514,-3.26469749969434,2.34285296818112,-1.18346001130527,0.113036529308626,1.71143996047931e-08,3.14745253387757e-08,3.18853671972439e-08,5.50377144269386e-08
"RIMS3",-8.49211158900851,-7.65138440319371,-10.1623761786784,-2.42730886538969,1.40099026852928,-1.64754558478241,0.0448000157588874,3.62704050761341e-11,1.06593345648357e-10,4.13635603768412e-12,1.24552984778226e-11
"RIMS4",-13.9821308288367,-12.5580712855384,-15.669738803628,-3.42675723368657,2.40783187449122,-1.3819563974096,0.0426666832539982,3.21444236115133e-07,4.87646542486908e-07,1.1282007768896e-11,2.80491781290426e-11
"RIN1",-8.84859332937958,-8.96386368728065,-8.67944315641636,0.202576919747163,1.27112275046747,0.152946153716308,0.428800000430659,0.489570185386789,1,0.342651321693223,1
"RIN2",-4.66912021428613,-3.88449632070246,-5.59349582996086,-1.50652344934874,1.3941602340178,-1.05914818133633,0.112236742632509,6.74226742638874e-08,1.17785270922361e-07,3.56111221638933e-08,6.18313614604075e-08
"RIN3",-6.65565039702511,-6.59724196427692,-6.66937938827991,-0.029751912792876,1.07302169205501,-0.027101612104294,0.48853333340132,0.961438396355002,0.996688529827106,0.885871551509279,0.952923815089237
"RING1",-5.59422373756581,-5.01601442666817,-6.7592488545642,-1.63988733179178,0.940766055400155,-1.57474525765479,0.0133298335152221,6.89535596658546e-12,2.51916038307496e-11,5.50690655970246e-15,5.12671471884399e-14
"RINL",-7.56282165414183,-7.30649889202776,-7.83294195787138,-0.686148652661434,0.862034412935125,-0.775879006516449,0.183466669796957,1.04773418212518e-05,1.54920736460294e-05,1.25322819493592e-05,1.82229456146055e-05
"RINT1",-6.6493650009942,-6.24277077146746,-7.58799892169841,-1.27966411358172,0.916726577339606,-1.28412739771668,0.065315926298556,5.80427944669772e-10,1.3233063555868e-09,7.94778932764834e-11,1.861244119836e-10
"RIOK1",-7.15703106484495,-6.56017507771897,-8.21427780498227,-1.51430167734193,1.09179688726003,-1.36076060513138,0.0439882858508163,6.19565101603561e-11,1.73225034804405e-10,3.18443945783932e-12,9.6680043450946e-12
"RIOK2",-6.66333969943524,-6.23312726621373,-7.56448049436279,-1.33266676881124,1.01806099689287,-1.22994519941402,0.0719808146061829,1.22324095650733e-09,2.64146745033637e-09,4.2596518590286e-10,8.98083710008326e-10
"RIOK3",-4.60653125284096,-4.2296850319233,-5.32477918047742,-1.14323996629682,1.03172888903012,-1.07384435876557,0.0861103783553799,5.9938410975264e-08,1.05221811220649e-07,7.82608629966184e-10,1.59724709283928e-09
"RIPK1",-5.34985654998889,-4.83030181454097,-6.1265050648698,-1.32646162879046,0.964970565974158,-1.26548233440981,0.0858666744829825,1.22680448200351e-09,2.65228346163261e-09,1.6993722598323e-09,3.33581743296695e-09
"RIPK2",-7.26522339872421,-6.73494275677723,-7.80675080875618,-1.04412713388677,1.01240534592769,-0.962890073980014,0.153866670605397,4.53558183581677e-07,7.38917906013948e-07,1.40816667510538e-06,2.17198182169032e-06
"RIPK3",-8.90430516761734,-8.43067019980765,-9.76838649578215,-1.28182764237391,1.18493020847991,-1.0275882179708,0.11996801386098,8.38555676231296e-08,1.44729111857952e-07,9.28853269781989e-08,1.54870241692653e-07
"RIPK4",-5.41690163717852,-4.77355908812021,-6.7731351326093,-1.90565773913555,1.38768395892946,-1.20750300116768,0.0893333408117996,6.50680574573877e-09,1.26881536243177e-08,1.65429599194667e-09,3.25374603892081e-09
"RIPPLY1",-12.7398159359022,-9.73491951316988,-14.8253423311357,-4.72048570752917,2.47736975958033,-1.69744297020043,0.0853333412040379,2.992806507045e-06,4.03796589199239e-06,1.81673723920601e-09,3.51509289650341e-09
"RIT1",-5.36258448249487,-5.1721643740584,-5.69357623128132,-0.5763526957891,1.13615687925692,-0.463142692274842,0.312983205766631,0.00326484803482669,0.0041736781884461,0.0113679328024614,0.0139875651626987
"RLF",-6.29932630435545,-5.96382469619481,-6.91578185223501,-0.978666858422556,1.12687536782054,-0.82115663980764,0.175153295784635,6.58473552561137e-06,9.88079906095574e-06,4.35248077151894e-06,6.51163873176205e-06
"RLIM",-4.77469050203368,-4.06654094313596,-5.84411445048069,-1.8595451648693,0.989973375545659,-1.78136311235392,0.0229272509414048,2.02011086061606e-13,1.26754048398871e-12,7.11701837408e-14,3.79089397719325e-13
"RLN1",-13.9634806869732,-12.63375741373,-15.4551444417658,-2.63982385867392,2.23176993469751,-1.11754481117756,0.111733339128956,6.03599481314468e-08,1.01856249414674e-07,7.24052635391578e-08,1.18094878466112e-07
"RLN2",-11.6619650489734,-10.9857256395803,-13.5224035294236,-2.68017899278904,2.32264750145481,-1.05222572713755,0.107438022590374,1.24541002799488e-05,1.65584416598734e-05,2.68435538807102e-08,4.61141336038577e-08
"RLTPR",-11.0426092173149,-11.0912883778315,-10.915832063988,0.562177347287545,2.2871805789954,0.231079446618013,0.406933333904633,0.157616187945194,1,0.219299836180792,1
"RMI1",-7.5993686733857,-7.1438314391762,-9.02953001954932,-1.89865354375284,1.29473285362506,-1.37249729359523,0.0450546677496512,9.61710089006396e-11,2.57164630517754e-10,7.09304426482021e-12,1.9828255379976e-11
"RMI2",-9.3753824691499,-8.51204701354279,-9.94066873934281,-1.36713590080594,1.48742885149482,-0.904727107728915,0.155158628262063,8.47871976360138e-07,1.34941493320624e-06,1.62294192855938e-06,2.49028466806776e-06
"RMND1",-6.34788656132854,-5.70301581190005,-7.26842088831458,-1.49853501536627,1.20617751304727,-1.22071875051606,0.105571853692319,4.66793937304276e-09,9.27488258676734e-09,1.10366956264429e-08,2.00040659865089e-08
"RMND5A",-4.36672093892001,-3.74160353065941,-5.83000463832729,-2.08024312630773,1.2588112901647,-1.57468225440842,0.0368000193597434,2.91566255447761e-11,8.90100790848546e-11,1.22100549538413e-12,4.23764475179949e-12
"RMND5B",-5.92471895193274,-5.41129115999392,-7.03602118014328,-1.58775879915098,0.87714632153767,-1.7477234798288,0.0133298335152221,1.88055313564322e-12,8.2791959093419e-12,8.64089642459472e-15,7.11545815540698e-14
"RMRP",-11.9381916426133,-11.9897187208226,-11.8297245622041,-0.0609231693321872,2.67938758592755,-0.0216352518733793,0.491335643879645,0.794033035723447,0.99972432576736,0.87679234816068,0.928435549967648
"RMST",-13.9964070378804,-13.0232896150608,-15.9507644414624,-2.7580812009395,2.95983343123914,-0.822280469175105,0.161600003700274,4.09291094385378e-05,5.67457889022598e-05,4.44352509652926e-06,6.52916565626632e-06
"RNASE1",-3.72461445218014,-3.214610715684,-5.01795610575856,-1.6284264493849,1.26878566540138,-1.16803120481236,0.127466671628962,2.94767221615918e-08,5.33553714208894e-08,1.20211791723179e-07,2.00117053703893e-07
"RNASE13",-15.5220956407623,-14.4969869389674,-16.8534568753834,-2.27386292660035,2.91168000127116,-0.687565487721504,0.192482007728215,0.00103575057265061,0.00129215865279674,9.57383683928555e-05,0.000128804658354032
"RNASE2",-12.0704601357146,-12.8368810547009,-11.413592629513,1.26697913845046,2.24897960847868,0.49922551333883,0.286400001548352,0.0114791825794248,0.515735274224209,0.00393741762871207,0.221654540970746
"RNASE4",-5.32038309608509,-5.08230344120094,-5.71710123370647,-0.751095799348489,1.48504967564791,-0.516848336761417,0.298133334762542,0.000867553946515576,0.00114561181114936,0.00597813611468972,0.00747554851369207
"RNASE6",-7.75460296765915,-7.7816470703206,-7.67327416631173,0.189557573970305,1.90027197032935,0.0848220646002561,0.45481205038981,0.817312683915514,1,0.564740691726877,1
"RNASE7",-15.7140560432347,-14.6026559150104,-16.8264748924581,-2.1720640509055,2.71792841348567,-0.713780952160659,0.195414558986801,0.00171388502506587,0.00212416428100829,0.000117011342797579,0.00015539944402969
"RNASEH1",-7.99660038765116,-7.47154543099651,-9.23474625043658,-1.74736035923675,1.01107261799577,-1.59508237101713,0.0458544541859352,1.15417137091228e-11,3.90375551184586e-11,7.09884772677744e-12,2.01643308713816e-11
"RNASEH2A",-7.84109544878788,-7.6785978459187,-8.06842453479341,-0.667246800713945,0.901942727246252,-0.689414628866782,0.212266669215993,4.74203137713822e-05,6.72807068631741e-05,7.34608475228817e-05,0.000102046861724404
"RNASEH2B",-7.17093667522253,-6.53623426591603,-7.94349124467046,-1.31973637767266,0.894769191133417,-1.46180390776617,0.0439882858508163,8.17235951347492e-12,2.89272862896123e-11,6.8362403460295e-12,1.9544447170106e-11
"RNASEH2C",-6.16494609567038,-5.78705222656424,-7.05390550442156,-1.32724420737253,0.810797714826833,-1.48417437537178,0.0437216903791434,1.12027215119538e-10,2.9517846249561e-10,3.38192025632497e-12,1.04023225590486e-11
"RNASEK",-9.74221734138176,-9.38557845315682,-10.6344794100151,-1.12711822772284,0.939167171451125,-1.07513981529816,0.137563320972366,1.03040397605069e-07,1.7463024524047e-07,3.7427264516963e-07,5.94590276145135e-07
"RNASEK-C17ORF49",-14.0843178122015,-13.8630862163266,-14.2803767490602,-0.308055530813471,1.67947244225776,-0.166555428238509,0.421066667146375,0.394130998284902,0.43579663089046,0.322542927419129,0.358733518568063
"RNASEL",-6.62375042594195,-6.00489946651676,-7.8328388731975,-1.77302571235537,1.18298447331203,-1.4102297506365,0.0522527459920186,1.06584960851938e-09,2.32450617082664e-09,1.04163983476691e-11,2.87271978105806e-11
"RNASET2",-5.94587365971191,-6.04420962375151,-4.77820724042298,1.19291029774909,1.57961937587582,0.660981427236827,0.289600001515097,0.000262885380020239,0.0295261078921579,0.00475935819242431,0.266977132274
"RND1",-9.52528946886176,-9.11126770691927,-10.4286183853774,-1.35470016637252,1.79171151024442,-0.71961928516209,0.199200002793577,5.33303084340921e-05,7.54018010522553e-05,4.4255195391908e-05,6.23332180278149e-05
"RND2",-9.22940515077736,-8.58478229889448,-11.4374593367314,-2.9885582482644,1.26574001158809,-2.29624936593887,0.0154667138064669,8.01294194644193e-17,2.29308864295163e-15,8.26357297399319e-15,6.72021810145259e-14
"RND3",-6.16161630419175,-5.43632478279892,-6.82697631217118,-1.4700675051126,1.16812559379406,-1.21124514972853,0.0800000084541025,8.95321202008288e-10,1.97801148092294e-09,5.72122478198525e-10,1.18867989787149e-09
"RNF10",-3.33914562576055,-2.5720083902134,-4.72238281701086,-2.12679391641094,0.679651988975734,-3.0520720275331,0.0101307041615801,2.13050881162895e-21,1.24248219936916e-18,1.12709991644366e-15,1.63193168812082e-14
"RNF103",-5.54029180867309,-4.98719365703332,-6.86790771597263,-1.75998725004582,0.972462368630946,-1.656646613758,0.0519861504903839,2.93991959351922e-12,1.21249617431718e-11,9.4047443222889e-12,2.6242039487729e-11
"RNF103-CHMP3",-15.489293969327,-14.8973329503323,-16.5172833500898,-1.56293060931111,2.78680334042816,-0.482690571368636,0.26346666847247,0.00594704192917688,0.00717856360410503,0.00378040458970186,0.00468284027920771
"RNF11",-3.66274054842209,-3.06566180276976,-5.05859941575225,-2.00678159198831,1.17897619804367,-1.70534919668437,0.0237270365758756,7.36278311011958e-12,2.66953597393086e-11,5.6191971527463e-14,3.1347823706192e-13
"RNF111",-5.80847482666237,-5.05404892018814,-6.85411350891324,-1.80689514096582,1.19155554698613,-1.49482311072036,0.040522544824385,3.21700733252791e-11,9.69770455082155e-11,2.05835678593673e-12,6.70590449187966e-12
"RNF112",-11.3978204283308,-10.8044322535965,-12.4446021101908,-1.64667951354158,1.61036970145705,-0.959280596274717,0.139200004460887,8.06641723312292e-07,1.27217611583907e-06,5.21592032707112e-07,8.1557493226947e-07
"RNF113A",-7.56763335690693,-7.34257532184016,-8.14006454593062,-0.775744865365225,0.772998219631915,-0.898954784863309,0.168533336837667,1.58046583253776e-06,2.46822705623159e-06,4.8945066310398e-06,7.27786667384603e-06
"RNF113B",-15.8840987847272,-15.685639232453,-16.1360447430142,-0.302752186623971,3.15052562528915,-0.0760356526922942,0.453333333612306,0.549832288356571,0.591358034186281,0.566521318378013,0.611570842831942
"RNF114",-4.35841960529502,-3.90535794759047,-5.5735065820215,-1.71835213500473,0.820080834628704,-1.95038663835782,0.00720010212913607,2.58890154034818e-13,1.56099686811904e-12,1.08854230316957e-15,1.58822541384541e-14
"RNF115",-6.31479873471299,-5.68605078782761,-7.40259162597089,-1.74293999606699,1.05244388407283,-1.53897338614559,0.0346574452816021,3.45450213484654e-11,1.03262204870702e-10,1.3306218135452e-12,4.54758400327584e-12
"RNF121",-5.76978826800014,-5.32875039433256,-6.72231023514737,-1.52184863821308,0.932351482875576,-1.5650847852073,0.0186667055940676,6.07170895866698e-11,1.70695081611199e-10,1.42489998079078e-14,1.02702360363015e-13
"RNF122",-7.73641554190622,-7.45056037060073,-8.57306598629434,-1.02691671370869,1.10236787003554,-0.872212730885158,0.171154362270021,3.35122973054357e-06,5.12199273429066e-06,6.41582085848604e-06,9.49341553889268e-06
"RNF123",-5.54181274557046,-4.74753983497295,-6.97063827883859,-2.18985915486009,0.743530372973372,-2.90608346888623,0.0130667226045599,5.42816022080153e-18,3.13232885900182e-16,3.91183897899536e-15,3.94811213575473e-14
"RNF125",-7.99417470991869,-7.67662422554736,-8.71037961097449,-0.995878201823738,1.29358963732885,-0.709723845608772,0.209600002596896,5.50310178747508e-05,7.78359439962311e-05,7.15313014541835e-05,9.96142289264797e-05
"RNF126",-7.0497907748512,-6.68148105962014,-7.52237297647679,-0.842793895535204,0.729754625985009,-1.10636913670423,0.11120000582792,5.08094916353276e-08,8.95983476045594e-08,3.16686768483591e-08,5.49462453589549e-08
"RNF126P1",-9.41782202015965,-9.02732881709425,-10.1234147565897,-1.00851991927032,0.742991842862103,-1.288934024359,0.0690666765959747,6.31550548784963e-10,1.391780979466e-09,2.18206969039559e-10,4.63087673758913e-10
"RNF128",-5.13772729725499,-4.71153477847903,-6.24038723927571,-1.54693225337935,1.14372832887801,-1.21183649400734,0.0709144324637111,1.56405378107865e-05,2.28389792149221e-05,1.37347587190265e-10,3.11171225815036e-10
"RNF13",-4.82942324711126,-4.37771457998644,-6.20201975910202,-1.66621399309907,0.983775616231576,-1.53490821259907,0.0330578728694194,3.88630780034955e-11,1.14803459010767e-10,5.30600110106378e-13,2.04803026666016e-12
"RNF130",-4.48674106793019,-4.08967626209948,-5.20704660431475,-1.04153956042518,0.807493413418888,-1.23299123001555,0.114400005638577,8.65001239563568e-09,1.65987704274126e-08,2.357275593487e-08,4.15527478148278e-08
"RNF133",-14.3259043667704,-13.1444084357928,-15.7275084956212,-2.48851154955836,2.01694355898168,-1.1426912113578,0.0951746270619004,1.54110382929817e-06,2.2240135356066e-06,4.37718911975087e-08,7.08133056819307e-08
"RNF135",-6.12204045235308,-5.63095190415916,-6.74097905340317,-1.06473567211296,0.903559173605704,-1.09219729162761,0.122666671861004,6.65820191908189e-08,1.16252743312636e-07,5.04981639736376e-08,8.64935435408e-08
"RNF138",-7.02605906795121,-6.45234640258558,-7.95320689124331,-1.53826768281886,1.10333564148693,-1.25608091507844,0.0621167799908641,6.78145055205111e-10,1.52778938568082e-09,4.24864564311191e-11,1.04135406695122e-10
"RNF138P1",-8.58148884907416,-8.13865518403555,-9.82425047085641,-1.71846139989529,1.27550950357251,-1.23730616105081,0.0621333444653037,2.33861590672026e-09,4.82397564143953e-09,1.02302152545685e-10,2.3235672101726e-10
"RNF139",-5.7626959638085,-5.28590331101937,-6.8897687862876,-1.50334044107863,0.913688674466585,-1.48159242363696,0.0543855100307364,1.83556162853019e-11,5.90354778614974e-11,1.66112577578654e-11,4.40222274801244e-11
"RNF14",-4.60644038607741,-4.15589363964428,-5.79106394216842,-1.66461386354192,0.933053449316285,-1.76038559474239,0.0221274653856147,5.97661731621781e-12,2.23086321506435e-11,6.22223822435307e-14,3.39319119551778e-13
"RNF141",-4.94635546161752,-4.30598132992831,-6.69136232418154,-2.34820743069785,1.11747892378401,-1.99770129720816,0.0101307041615801,2.00738656361435e-14,1.93920647139557e-13,1.3913886797101e-15,1.88440652073532e-14
"RNF144A",-6.12911689748895,-5.41910677944387,-7.60745931697135,-2.22308713166056,1.55436630432616,-1.33850499456802,0.0592000117251512,4.5861013313861e-10,1.06736686038399e-09,3.59296656342504e-11,8.97224832584136e-11
