"","median.effect","median.effect.l","median.effect.u","ctt.pval","cwt.pval","gtt.pval","ctt.pval.BH.adj","cwt.pval.BH.adj","gtt.pval.BH.adj"
"C9orf72",-1.53622677646519,-1.53622677646519,0.963773223534811,1,1,0.999934283554831,1,1,1
"C9orf78",-2.01510801062359,-2.01510801062359,0.484891989376414,1,1,0.998840600966558,1,1,1
"C9orf79",-0.936939249348578,-0.936939249348578,1.56306075065142,0.99666993071302,0.998102422845213,0.873948398021054,1,1,1
"C9orf80",-2.29787290491267,-2.29787290491267,0.202127095087328,1,1,0.82623377146441,1,1,1
"C9orf82",-2.54347019242848,-2.54347019242848,-0.0434701924284795,0.839418319702931,1,0.419709159851465,1,1,1
"C9orf84",-4.60738961901076,-4.60738961901076,-2.10738961901076,1.00103071587394e-06,2.06166174318838e-06,5.00515357960815e-07,4.47127689131361e-05,7.88602571214736e-05,2.23564128165662e-05
"C9orf85",-1.38619802999016,-1.38619802999016,1.11380197000984,1,1,0.999998006237242,1,1,1
"C9orf86",-1.67860503354135,-1.67860503354135,0.821394966458655,1,1,0.99999819741952,1,1,1
"C9orf89",-1.04950044850406,-1.04950044850406,1.45049955149594,1,1,0.999999998836148,1,1,1
"C9orf9",-2.72649155542599,-2.72649155542599,-0.226491555425995,0.317474781181085,0.451259287047205,0.158737390590542,1,1,0.999537442725427
"C9orf91",-1.36287130923262,-1.36287130923262,1.13712869076738,1,1,0.999999961785697,1,1,1
"C9orf93",-2.49209584831757,-2.49209584831757,0.00790415168243008,0.96470337693945,0.99596297122488,0.514336827688874,1,1,1
"C9orf95",-1.61539521533429,-1.61539521533429,0.884604784665712,1,1,0.99999270124897,1,1,1
"C9orf96",-1.80510111713559,-1.80510111713559,0.694898882864408,1,1,0.993398118669917,1,1,1
"CA1",-0.189171808292103,-0.189171808292103,2.3108281917079,0.96935417657814,0.911837700554489,0.596427708548858,1,1,1
"CA10",-10.0290238820769,-10.0290238820769,-7.52902388207688,2.00181269367854e-12,3.94235158008228e-12,1.00108659747631e-12,2.28858172624765e-10,9.96419534938277e-10,1.14447535035005e-10
"CA11",-2.29205854244782,-2.29205854244782,0.207941457552184,1,1,0.82031965418561,1,1,1
"CA12",-2.51622506612116,-2.51622506612116,-0.0162250661211552,0.949684462169051,0.475373388957376,0.474842231084548,1,1,1
"CA13",-2.40717747325555,-2.40717747325555,0.0928225267444502,1,1,0.665011260637192,1,1,1
"CA14",-2.21363396492717,-2.21363396492717,0.286366035072828,1,1,0.863148205530574,1,1,1
"CA2",-3.62469436386204,-3.62469436386204,-1.12469436386204,0.000736691355940289,0.00158240377686074,0.000368345677970215,0.0159584130177737,0.0305910974309696,0.00797921067918754
"CA3",-1.65690578568202,-1.65690578568202,0.843094214317978,1,1,0.996997242779616,1,1,1
"CA4",-4.6411946224394,-4.6411946224394,-2.1411946224394,9.68369399196644e-05,4.07947684205205e-05,4.8418498949602e-05,0.00256430432514486,0.00116934220677781,0.00128215276472346
"CA5A",-3.36456957509355,-3.36456957509355,-0.864569575093546,0.139755960484456,0.130655744439622,0.0698811496195511,0.792927170814513,0.7879444859943,0.573502301373605
"CA5B",-1.8885742736754,-1.8885742736754,0.611425726324599,1,1,0.994574464640767,1,1,1
"CA5BP1",-1.01057576159599,-1.01057576159599,1.48942423840401,1,1,0.999999995920666,1,1,1
"CA7",-3.09688092617035,-3.09688092617035,-0.596880926170354,0.30624889017244,0.540103229750836,0.154413591261747,0.976275196750678,0.992383357317837,0.855442745156389
"CA8",-5.21371908134865,-5.21371908134865,-2.71371908134865,4.5249896273604e-08,9.31674741732295e-08,2.26249481458537e-08,2.8016985024343e-06,5.11086677363649e-06,1.40084971906951e-06
"CA9",7.26636269472172,7.26636269472172,9.76636269472172,9.11416202248649e-26,1.25034898904962e-15,0,1.73096165131063e-21,1.18733140000152e-11,0
"CAB39",-2.47291937374276,-2.47291937374276,0.0270806262572378,1,1,0.550933937132276,1,1,1
"CAB39L",-3.13219253363923,-3.13219253363923,-0.63219253363923,0.0220729530215337,0.0459296687380451,0.0110364765107669,0.305939419809556,0.575838518347653,0.152969832546358
"CABIN1",-1.67672395865761,-1.67672395865761,0.823276041342386,1,1,0.999995903789737,1,1,1
"CABLES1",-1.96612358262148,-1.96612358262148,0.533876417378516,1,1,0.961871209319396,1,1,1
"CABLES2",-1.19160336170412,-1.19160336170412,1.30839663829588,1,1,0.999999995252078,1,1,1
"CABP1",-1.11017139101001,-1.11017139101001,1.38982860898999,1,1,0.992062160532876,1,1,1
"CABP4",-1.27003748137939,-1.27003748137939,1.22996251862061,1,1,0.999988205632258,1,1,1
"CABP7",-1.03063276223439,-1.03063276223439,1.46936723776561,1,1,0.999501378042447,1,1,1
"CABYR",-0.34540898639388,-0.34540898639388,2.15459101360612,1,1,0.929312242083915,1,1,1
"CACHD1",-2.41260936375312,-2.41260936375312,0.0873906362468824,1,1,0.608881821119184,1,1,1
"CACNA1A",-0.348202223906511,-0.348202223906511,2.15179777609349,1,1,0.908410547107805,1,1,1
"CACNA1B",-1.6288167844026,-1.6288167844026,0.871183215597404,1,1,0.980216683977892,1,1,1
"CACNA1C",-0.754293491069986,-0.754293491069986,1.74570650893001,1,1,0.997916616353335,1,1,1
"CACNA1D",-2.19536360490504,-2.19536360490504,0.304636395094961,1,1,0.835859573435252,1,1,1
"CACNA1E",-1.07767432178501,-1.07767432178501,1.42232567821499,1,1,0.995974208877501,1,1,1
"CACNA1F",0.31749803326303,0.31749803326303,2.81749803326303,0.35636112248746,0.584451323271449,0.178180561249411,1,1,1
"CACNA1G",-1.55314469158264,-1.55314469158264,0.946855308417359,1,1,0.988156210157141,1,1,1
"CACNA1H",-2.17229505810511,-2.17229505810511,0.327704941894892,1,1,0.859654121093678,1,1,1
"CACNA1I",-0.423482289639981,-0.423482289639981,2.07651771036002,0.995198143639687,0.999882955063306,0.815741245457543,1,1,1
"CACNA1S",-3.60756889013695,-3.60756889013695,-1.10756889013695,0.071294158783368,0.047641821510125,0.0356473266027463,0.729668264432454,0.580095879704708,0.404559880009853
"CACNA2D1",-1.96032347065636,-1.96032347065636,0.539676529343644,1,1,0.91730569839393,1,1,1
"CACNA2D2",-3.67592878031045,-3.67592878031045,-1.17592878031045,2.11322109335775e-05,2.94514993130367e-06,1.05661054667887e-05,0.000671855322199935,0.000111559578119313,0.0003359279853613
"CACNA2D3",-3.69005797202048,-3.69005797202048,-1.19005797202048,5.00773567465416e-06,4.73138260780791e-06,2.50386783732708e-06,0.000187864828128039,0.000169222196993209,9.39324163916368e-05
"CACNA2D4",0.00738961813862993,0.00738961813862993,2.50738961813863,0.949572369544017,0.99827068571018,0.490363578195802,1,1,1
"CACNB1",-0.454100508766377,-0.454100508766377,2.04589949123362,1,1,0.964068568881991,1,1,1
"CACNB2",-1.54603251770779,-1.54603251770779,0.953967482292208,1,1,0.999426027500262,1,1,1
"CACNB3",-1.20891436024844,-1.20891436024844,1.29108563975156,1,1,0.999999916235782,1,1,1
"CACNB4",-4.01792777667352,-4.01792777667352,-1.51792777667352,2.65319992588439e-06,3.19841105419941e-06,1.32659996294223e-06,0.00010702679120647,0.00011990528040644,5.35133971085737e-05
"CACNG4",-3.26225969603099,-3.26225969603099,-0.762259696030992,0.147048485073717,0.236802303534892,0.0735242626223274,0.984273283836903,0.996705392606043,0.725640575198145
"CACNG5",-2.19899360227432,-2.19899360227432,0.30100639772568,0.928164197187356,0.995127801682437,0.653310012501327,1,1,1
"CACNG6",-0.699616084466451,-0.699616084466451,1.80038391553355,0.989014311054565,1,0.816460726556039,1,1,1
"CACNG7",-1.34511558052802,-1.34511558052802,1.15488441947198,0.99690331095375,0.99978942329172,0.892062554591471,1,1,1
"CACNG8",0.560234403302458,0.560234403302458,3.06023440330246,0.12003163482018,0.347580757866947,0.0600158174135755,0.999774479272893,1,0.968913583432021
"CACYBP",-1.67857797245439,-1.67857797245439,0.821422027545613,1,1,0.999998608020168,1,1,1
"CAD",-1.22013950938258,-1.22013950938258,1.27986049061742,1,1,0.999999990476037,1,1,1
"CADM1",-2.81528758154978,-2.81528758154978,-0.315287581549784,0.205498876817509,0.18248278517222,0.102749438408754,1,1,0.969699776243096
"CADM2",-5.27533813184351,-5.27533813184351,-2.77533813184351,4.85744844764744e-05,4.2416810539041e-06,2.42875009508002e-05,0.00129581402668174,0.000147871523505027,0.000647912933032358
"CADM3",0.0410912556816072,0.0410912556816072,2.54109125568161,0.929563566823859,0.675598821073848,0.468736269149131,1,1,1
"CADM4",-4.17020670343662,-4.17020670343662,-1.67020670343662,9.35497070106314e-06,1.74853855404961e-06,4.67748535053907e-06,0.000330446284476959,6.98127288888941e-05,0.000165223170053606
"CADPS",-2.4210583701908,-2.4210583701908,0.0789416298092034,0.927965357090018,1,0.552242285619613,1,1,1
"CADPS2",-3.43998529974554,-3.43998529974554,-0.939985299745541,0.000946333856773088,0.000815740109120499,0.000473166928386545,0.0198708579430956,0.017018236383644,0.00993543225685198
"CAGE1",-1.3606376945125,-1.3606376945125,1.1393623054875,1,1,0.94087379261285,1,1,1
"CAHM",-1.84194481009851,-1.84194481009851,0.658055189901488,1,1,0.9747351468161,1,1,1
"CALB1",-9.64905259473436,-9.64905259473436,-7.14905259473436,1.17825544258882e-10,6.11107459843866e-09,5.89146875910055e-11,1.2996314458603e-08,4.67789954608793e-07,6.4983450219707e-09
"CALB2",0.336866902237881,0.336866902237881,2.83686690223788,0.602353361807127,0.845039702321756,0.303890557115217,1,1,1
"CALCA",-9.0869094889491,-9.0869094889491,-6.5869094889491,1.81745869092916e-10,4.69324215801323e-13,9.08811417685505e-11,1.4265595996665e-08,2.51354567675166e-10,7.13341231500556e-09
"CALCB",-4.9843462234681,-4.9843462234681,-2.4843462234681,0.000884120247428171,0.00128665494823289,0.000442065848244146,0.0174357033890236,0.0230656064780842,0.00871794090012457
"CALCOCO1",-1.83979817396273,-1.83979817396273,0.660201826037274,1,1,0.999763195651904,1,1,1
"CALCOCO2",-1.52504540463172,-1.52504540463172,0.974954595368276,1,1,0.999999702010591,1,1,1
"CALCR",-1.4803312540413,-1.4803312540413,1.0196687459587,1,1,0.98369935991301,1,1,1
"CALCRL",-1.02813778995444,-1.02813778995444,1.47186221004556,1,1,0.99926143839112,1,1,1
"CALD1",-1.14051287372518,-1.14051287372518,1.35948712627482,1,1,0.999991039218965,1,1,1
"CALHM1",-0.999079236948238,-0.999079236948238,1.50092076305176,0.996909857590199,1,0.898327773752598,1,1,1
"CALHM2",-0.585582190375667,-0.585582190375667,1.91441780962433,1,1,0.996244149339368,1,1,1
"CALM1",-2.03835961643559,-2.03835961643559,0.461640383564405,1,1,0.988220885678908,1,1,1
"CALM2",-1.90587606290923,-1.90587606290923,0.594123937090773,1,1,0.999455229789292,1,1,1
"CALM3",-1.15643344883642,-1.15643344883642,1.34356655116358,1,1,0.999999999764443,1,1,1
"CALML3",-7.03797588743426,-7.03797588743426,-4.53797588743426,0.000112339445919156,0.000178051469208904,5.61985718037699e-05,0.00267445363808698,0.00427998857292661,0.00133781378577238
"CALML4",-1.24477389551441,-1.24477389551441,1.25522610448559,1,1,0.999999815296702,1,1,1
"CALML6",0.0707184788377209,0.0707184788377209,2.57071847883772,0.800014347929551,0.873817607300406,0.476724085250595,1,1,1
"CALN1",-1.6744002744147,-1.6744002744147,0.825599725585299,0.999288178171333,1,0.928242710552958,1,1,1
"CALR",-1.21853563451918,-1.21853563451918,1.28146436548082,1,1,0.999999999997928,1,1,1
"CALR3",-1.94983352110052,-1.94983352110052,0.550166478899482,0.991488002568564,1,0.806930756007874,1,1,1
"CALU",-0.998195297062677,-0.998195297062677,1.50180470293732,1,1,0.999990445922291,1,1,1
"CALY",0.476605056685306,0.476605056685306,2.97660505668531,0.523718705855532,0.769282483373892,0.280884941444006,0.998741667528414,1,0.991031286211442
"CAMK1",-1.05080820889769,-1.05080820889769,1.44919179110231,1,1,0.999999999668694,1,1,1
"CAMK1D",-0.616182524992896,-0.616182524992896,1.8838174750071,1,1,0.988551254123235,1,1,1
"CAMK1G",-2.97975323503918,-2.97975323503918,-0.479753235039182,0.190626572816565,0.260323066835907,0.0953132864200116,1,1,0.902488416235074
"CAMK2A",-4.29541275477105,-4.29541275477105,-1.79541275477105,0.00437567531247164,0.00281836455774266,0.00218784070451059,0.0737905635016407,0.0503257453936786,0.0368953714227994
"CAMK2B",-3.69380533308531,-3.69380533308531,-1.19380533308531,0.00507757490400897,0.00569762219087892,0.0025387874526172,0.0859411602580218,0.0937274545716166,0.0429708060745932
"CAMK2D",-1.53760495096476,-1.53760495096476,0.962395049035243,1,1,0.999916015948152,1,1,1
"CAMK2G",-2.06382989250126,-2.06382989250126,0.436170107498739,1,1,0.986774154491359,1,1,1
"CAMK2N1",-2.5016007840503,-2.5016007840503,-0.00160078405030095,0.987506810530523,0.96791164683542,0.496221217409554,1,1,1
"CAMK2N2",0.0952688377483435,0.0952688377483435,2.59526883774834,0.747297702050654,0.890591816788519,0.383060718778749,1,1,1
"CAMK4",-1.02781018771759,-1.02781018771759,1.47218981228241,1,1,0.999207315244422,1,1,1
"CAMKK1",-0.246836879357146,-0.246836879357146,2.25316312064285,1,1,0.867207303257689,1,1,1
"CAMKK2",-1.05731165072903,-1.05731165072903,1.44268834927097,1,1,0.999999982960835,1,1,1
"CAMKMT",-2.38199133980162,-2.38199133980162,0.118008660198384,1,1,0.743656827818637,1,1,1
"CAMKV",-1.63194813666639,-1.63194813666639,0.868051863333611,0.996990974507907,0.999463981039204,0.860489670800619,1,1,1
"CAMLG",-0.954764262648789,-0.954764262648789,1.54523573735121,1,1,0.999998102996149,1,1,1
"CAMP",-0.75240463176636,-0.75240463176636,1.74759536823364,0.996870225662281,1,0.860077661307605,1,1,1
"CAMSAP1",-1.43400625239608,-1.43400625239608,1.06599374760392,1,1,0.999994735360739,1,1,1
"CAMSAP2",-1.95836764263844,-1.95836764263844,0.541632357361564,1,1,0.989797019101309,1,1,1
"CAMSAP3",-2.13485352163333,-2.13485352163333,0.365146478366667,1,1,0.898958094466399,1,1,1
"CAMTA1",-1.85937126627382,-1.85937126627382,0.640628733726181,1,1,0.999943640756253,1,1,1
"CAMTA2",-1.41564291324554,-1.41564291324554,1.08435708675446,1,1,0.999999998800836,1,1,1
"CAND1",-1.96502736336203,-1.96502736336203,0.534972636637972,1,1,0.988971328048035,1,1,1
"CAND2",-3.72940500594322,-3.72940500594322,-1.22940500594322,3.36710229946828e-05,1.10449160386157e-05,1.68355114973414e-05,0.00101776257556576,0.00036643372752218,0.000508881437706963
"CANT1",-1.7055302933204,-1.7055302933204,0.794469706679602,1,1,0.999979650699366,1,1,1
"CANX",-1.21931027230922,-1.21931027230922,1.28068972769078,1,1,0.999999946298056,1,1,1
"CAP1",-1.3179050121823,-1.3179050121823,1.1820949878177,1,1,0.999999999533734,1,1,1
"CAP2",-1.50887541586217,-1.50887541586217,0.991124584137834,1,1,0.999955251800559,1,1,1
"CAPG",-1.87621358741527,-1.87621358741527,0.623786412584725,1,1,0.998740050139048,1,1,1
"CAPN1",-1.8024363161717,-1.8024363161717,0.697563683828303,1,1,0.999882923745694,1,1,1
"CAPN10",-1.42002142684668,-1.42002142684668,1.07997857315332,1,1,0.999999935867552,1,1,1
"CAPN11",1.43244453489969,1.43244453489969,3.93244453489969,0.00041861148463005,0.00162150778581794,0.000209305742328,0.0400240731772548,0.10732472777324,0.0200120473070777
"CAPN12",1.01829711520064,1.01829711520064,3.51829711520064,0.00434282648831839,0.00161040499565441,0.00217141324416564,0.264946539365303,0.113405726434933,0.132473288635574
"CAPN13",-2.72092755967606,-2.72092755967606,-0.220927559676063,0.559786583964943,0.810229965527564,0.279893293017979,1,1,1
"CAPN14",-1.81762142599815,-1.81762142599815,0.682378574001853,1,1,0.895949247822644,1,1,1
"CAPN2",-2.46854611224821,-2.46854611224821,0.0314538877517943,1,0.86112039191962,0.56932592911751,1,1,1
"CAPN3",-2.04054612161653,-2.04054612161653,0.459453878383471,1,1,0.83031561338089,1,1,1
"CAPN5",-2.88302789472244,-2.88302789472244,-0.383027894722441,0.126119470225138,0.144685617687596,0.0630597351125692,1,1,0.6660237097738
"CAPN6",-3.94468610205253,-3.94468610205253,-1.44468610205253,0.0406223303226843,0.102243561987172,0.0203120627720231,0.515732465359945,0.999182070709576,0.257876719932058
"CAPN7",-2.31022172409062,-2.31022172409062,0.189778275909378,1,1,0.822672565502896,1,1,1
"CAPN8",-4.49901009634601,-4.49901009634601,-1.99901009634601,0.00144174276184089,0.00118392262246218,0.000720877607280501,0.0278132242676042,0.0227325819845198,0.0139067188697287
"CAPN9",-2.47407056304856,-2.47407056304856,0.0259294369514391,0.89746714449977,0.961666279729957,0.528226891461471,1,1,1
"CAPNS1",-1.46685825919582,-1.46685825919582,1.03314174080418,1,1,0.999999999991035,1,1,1
"CAPNS2",-1.91887554224206,-1.91887554224206,0.581124457757938,0.972335901358144,0.995903758389567,0.76787952431015,1,1,1
"CAPRIN1",-2.03667114425034,-2.03667114425034,0.463328855749656,1,1,0.980598559878833,1,1,1
"CAPRIN2",-1.44310625818218,-1.44310625818218,1.05689374181782,1,1,0.999999326144171,1,1,1
"CAPS",-4.19434083455757,-4.19434083455757,-1.69434083455757,2.24130975429398e-07,5.04069149774867e-07,1.12065487714702e-07,1.21097099237773e-05,2.27205859305486e-05,6.05485515632233e-06
"CAPS2",-2.48233675385947,-2.48233675385947,0.0176632461405291,0.972645046118158,0.999648964403731,0.526991461734927,1,1,1
"CAPSL",-5.19709474291425,-5.19709474291425,-2.69709474291425,1.13464537725565e-05,1.51843846457371e-08,5.67626578468131e-06,0.000259730644793026,9.24822743270959e-07,0.0001298742459924
"CAPZA1",-0.874027185341068,-0.874027185341068,1.62597281465893,1,1,0.999998237473639,1,1,1
"CAPZA2",-1.93420531892886,-1.93420531892886,0.565794681071141,1,1,0.99707280411912,1,1,1
"CAPZB",-1.30711143765216,-1.30711143765216,1.19288856234784,1,1,0.999999999999895,1,1,1
"CARD10",-1.30806762570632,-1.30806762570632,1.19193237429368,1,1,0.999999219338504,1,1,1
"CARD11",0.527871471315455,0.527871471315455,3.02787147131546,0.111827632162721,0.067061379076013,0.0559138160815786,1,1,1
"CARD14",0.259020392613478,0.259020392613478,2.75902039261348,0.422223210676674,0.635678600888471,0.21111160534145,1,1,1
"CARD16",0.385723595368781,0.385723595368781,2.88572359536878,0.0848068471584701,0.118632398415314,0.042403423579235,1,1,0.994527043032139
"CARD6",-1.92788748264086,-1.92788748264086,0.572112517359141,1,1,0.986047962749779,1,1,1
"CARD8",-0.868449157940743,-0.868449157940743,1.63155084205926,1,1,0.999973056915307,1,1,1
"CARD9",-0.0630865730517671,-0.0630865730517671,2.43691342694823,0.998354980997462,0.992101583766067,0.587618248205592,1,1,1
"CARHSP1",-0.691177177911508,-0.691177177911508,1.80882282208849,1,1,0.999993321438121,1,1,1
"CARKD",-2.26300086439256,-2.26300086439256,0.236999135607439,1,1,0.926877473221148,1,1,1
"CARM1",-1.61647682045316,-1.61647682045316,0.883523179546839,1,1,0.999999960276499,1,1,1
"CARNS1",-1.76713052168475,-1.76713052168475,0.73286947831525,1,1,0.998125816754409,1,1,1
"CARS",-0.815248055714652,-0.815248055714652,1.68475194428535,1,1,0.999999724904909,1,1,1
"CARS2",-1.16514512859969,-1.16514512859969,1.33485487140031,1,1,0.999999999999973,1,1,1
"CASC1",-2.06512874668826,-2.06512874668826,0.434871253311744,1,1,0.936938356148454,1,1,1
"CASC2",-2.79435135207968,-2.79435135207968,-0.294351352079677,0.150870605214744,0.256350749656562,0.0754353026073719,0.999915442774359,1,0.760205818145172
"CASC3",-1.75947581982925,-1.75947581982925,0.740524180170747,1,1,0.999822526081173,1,1,1
"CASC4",-1.50005145644206,-1.50005145644206,0.999948543557942,1,1,0.999999041404263,1,1,1
"CASC5",-2.07278028298425,-2.07278028298425,0.42721971701575,1,1,0.905748033592342,1,1,1
"CASD1",-1.75524033360479,-1.75524033360479,0.744759666395213,1,1,0.999833365981194,1,1,1
"CASK",-1.741910798728,-1.741910798728,0.758089201272004,1,1,0.999847408142762,1,1,1
"CASKIN1",-2.80425133573842,-2.80425133573842,-0.304251335738416,0.497972965331747,0.401204647558878,0.250156278996982,1,0.999670748415245,0.991564018337927
