"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"163","#9E9E9E","dotted",14.8101265822785,0.00642078634513065,0.00474484826168333,0.00809672442857797,0.000510504622047338,FALSE,"1",3,"grey60",1.5,1,0
"164","#9E9E9E","dotted",17.2151898734177,0.0062169346082272,0.00467576551544722,0.00775810370100719,0.000469452871195772,FALSE,"1",3,"grey60",1.5,1,0
"165","#9E9E9E","dotted",19.620253164557,0.00604686044557545,0.00457708489478661,0.00751663599636429,0.000447705806951107,FALSE,"1",3,"grey60",1.5,1,0
"166","#9E9E9E","dotted",22.0253164556962,0.00591439279886415,0.00446237091073537,0.00736641468699293,0.000442297894250904,FALSE,"1",3,"grey60",1.5,1,0
"167","#9E9E9E","dotted",24.4303797468354,0.00582398734014451,0.00435170785021379,0.00729626683007524,0.000448468527553904,FALSE,"1",3,"grey60",1.5,1,0
"168","#9E9E9E","dotted",26.8354430379747,0.00577193372259543,0.00425549389618838,0.00728837354900248,0.000461920131825561,FALSE,"1",3,"grey60",1.5,1,0
"169","#9E9E9E","dotted",29.2405063291139,0.00575437552135047,0.00418124468139193,0.00732750636130902,0.000479188684126166,FALSE,"1",3,"grey60",1.5,1,0
"170","#9E9E9E","dotted",31.6455696202532,0.00576745631154321,0.00413351957577529,0.00740139304731113,0.000497710663646173,FALSE,"1",3,"grey60",1.5,1,0
"171","#9E9E9E","dotted",34.0506329113924,0.0058073196683072,0.00411447259361769,0.00750016674299672,0.000515655240837229,FALSE,"1",3,"grey60",1.5,1,0
"172","#9E9E9E","dotted",36.4556962025316,0.00587010916677602,0.00412454270258714,0.0076156756309649,0.000531714003554513,FALSE,"1",3,"grey60",1.5,1,0
"173","#9E9E9E","dotted",38.8607594936709,0.00595196838208323,0.00416298376777539,0.00774095299639106,0.000544939531714169,FALSE,"1",3,"grey60",1.5,1,0
"174","#9E9E9E","dotted",41.2658227848101,0.00605930358903431,0.00424297292923036,0.00787563424883825,0.000553269363680135,FALSE,"1",3,"grey60",1.5,1,0
"175","#9E9E9E","dotted",43.6708860759494,0.00623839456660925,0.00443030867030648,0.00804648046291202,0.000550757940426132,FALSE,"1",3,"grey60",1.5,1,0
"176","#9E9E9E","dotted",46.0759493670886,0.00648034722736015,0.00470252495012185,0.00825816950459844,0.000541539391384921,FALSE,"1",3,"grey60",1.5,1,0
"177","#9E9E9E","dotted",48.4810126582278,0.00676743604655591,0.00502305114522243,0.00851182094788939,0.000531354089721849,FALSE,"1",3,"grey60",1.5,1,0
"178","#9E9E9E","dotted",50.8860759493671,0.00708193549946542,0.00535894477828101,0.00880492622064984,0.000524837245240014,FALSE,"1",3,"grey60",1.5,1,0
"179","#9E9E9E","dotted",53.2911392405063,0.00740612006135759,0.00568520386533687,0.0091270362573783,0.000524205327691816,FALSE,"1",3,"grey60",1.5,1,0
"180","#9E9E9E","dotted",55.6962025316456,0.0077222642075013,0.00598706464506663,0.00945746376993597,0.000528556159410922,FALSE,"1",3,"grey60",1.5,1,0
"181","#9E9E9E","dotted",58.1012658227848,0.00801264241316546,0.00625879270114939,0.00976649212518152,0.000534237149452984,FALSE,"1",3,"grey60",1.5,1,0
"182","#9E9E9E","dotted",60.506329113924,0.00826121122568865,0.00650140164913266,0.0100210208022446,0.000536052573557525,FALSE,"1",3,"grey60",1.5,1,0
"183","#9E9E9E","dotted",62.9113924050633,0.00850358698733278,0.0067659550241831,0.0102412189504825,0.000529297088816337,FALSE,"1",3,"grey60",1.5,1,0
"184","#9E9E9E","dotted",65.3164556962025,0.00875587874822991,0.00705848931762753,0.0104532681788323,0.000517038880072714,FALSE,"1",3,"grey60",1.5,1,0
"185","#9E9E9E","dotted",67.7215189873418,0.00901172153244109,0.00735604227896398,0.0106674007859182,0.000504333614634112,FALSE,"1",3,"grey60",1.5,1,0
"186","#9E9E9E","dotted",70.126582278481,0.00926475036402736,0.00763846310813121,0.0108910376199235,0.000495380568716435,FALSE,"1",3,"grey60",1.5,1,0
"187","#9E9E9E","dotted",72.5316455696203,0.00950860026704975,0.0078918188590439,0.0111253816750556,0.000492485008711916,FALSE,"1",3,"grey60",1.5,1,0
"188","#9E9E9E","dotted",74.9367088607595,0.0097369062655693,0.00811058711466527,0.0113632254164733,0.000495390284200023,FALSE,"1",3,"grey60",1.5,1,0
"189","#9E9E9E","dotted",77.3417721518987,0.00994330338364705,0.00829719483936876,0.0115894119279253,0.00050141829733777,FALSE,"1",3,"grey60",1.5,1,0
"190","#9E9E9E","dotted",79.746835443038,0.010121426645344,0.0084589784631472,0.0117838748275409,0.000506395486389313,FALSE,"1",3,"grey60",1.5,1,0
"191","#9E9E9E","dotted",82.1518987341772,0.0102707154879283,0.00860359148691749,0.0119378394889392,0.000507819779529964,FALSE,"1",3,"grey60",1.5,1,0
"192","#9E9E9E","dotted",84.5569620253165,0.010398903098205,0.00872599449606065,0.0120718117003493,0.00050958181694919,FALSE,"1",3,"grey60",1.5,1,0
"193","#9E9E9E","dotted",86.9620253164557,0.0105088498363417,0.00881546322343085,0.0122022364492525,0.000515819588648444,FALSE,"1",3,"grey60",1.5,1,0
"194","#9E9E9E","dotted",89.3670886075949,0.0106033526441227,0.00886760736929721,0.0123390979189482,0.000528722387925313,FALSE,"1",3,"grey60",1.5,1,0
"195","#9E9E9E","dotted",91.7721518987342,0.0106852084633324,0.00888773486893859,0.0124826820577262,0.000547525345362746,FALSE,"1",3,"grey60",1.5,1,0
