"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"282","#CCCCCC","dotted",108.607594936709,0.536431772568195,0.531371453809062,0.541492091327327,0.00154141500875513,FALSE,"1",4,"grey60",1.5,1,0
"283","#CCCCCC","dotted",111.012658227848,0.537183159988003,0.532186388410874,0.542179931565133,0.00152205801075433,FALSE,"1",4,"grey60",1.5,1,0
"284","#CCCCCC","dotted",113.417721518987,0.537898544784339,0.532898217293751,0.542898872274927,0.00152314117144748,FALSE,"1",4,"grey60",1.5,1,0
"285","#CCCCCC","dotted",115.822784810127,0.538585470103959,0.533509591491492,0.543661348716425,0.00154615466896321,FALSE,"1",4,"grey60",1.5,1,0
"286","#CCCCCC","dotted",118.227848101266,0.539251479093621,0.534040973177352,0.544461985009889,0.00158716326082198,FALSE,"1",4,"grey60",1.5,1,0
"287","#CCCCCC","dotted",120.632911392405,0.539904114900083,0.534526989720267,0.545281240079899,0.00163791686860937,FALSE,"1",4,"grey60",1.5,1,0
"288","#CCCCCC","dotted",123.037974683544,0.540550920670105,0.535010197079573,0.546091644260636,0.00168775029960238,FALSE,"1",4,"grey60",1.5,1,0
"289","#CCCCCC","dotted",125.443037974684,0.541199439550442,0.535535090378224,0.546863788722661,0.00172540767577728,FALSE,"1",4,"grey60",1.5,1,0
"290","#CCCCCC","dotted",127.848101265823,0.541857214687855,0.536143562730305,0.547570866645404,0.00174042571256514,FALSE,"1",4,"grey60",1.5,1,0
"291","#CCCCCC","dotted",130.253164556962,0.542531537506243,0.536870474851014,0.548192600161471,0.00172440657547989,FALSE,"1",4,"grey60",1.5,1,0
"292","#CCCCCC","dotted",132.658227848101,0.543201510526602,0.537655403808097,0.548747617245107,0.00168939004497163,FALSE,"1",4,"grey60",1.5,1,0
"293","#CCCCCC","dotted",135.063291139241,0.543850346683864,0.538434802620339,0.549265890747389,0.00164961957881143,FALSE,"1",4,"grey60",1.5,1,0
"294","#CCCCCC","dotted",137.46835443038,0.544478500020911,0.539194164341033,0.549762835700789,0.00160965241835088,FALSE,"1",4,"grey60",1.5,1,0
"295","#CCCCCC","dotted",139.873417721519,0.545086424580628,0.539920932140357,0.550251917020898,0.00157345178318555,FALSE,"1",4,"grey60",1.5,1,0
"296","#CCCCCC","dotted",142.278481012658,0.545674574405897,0.540605790039858,0.550743358771935,0.00154399370273961,FALSE,"1",4,"grey60",1.5,1,0
"297","#CCCCCC","dotted",144.683544303797,0.546243403539601,0.541243832238807,0.551242974840395,0.00152291082977278,FALSE,"1",4,"grey60",1.5,1,0
