"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"284","#CCCCCC","dotted",113.417721518987,0.692723251643465,0.637126063068253,0.748320440218676,0.0169353641526549,FALSE,"1",4,"grey60",1.5,1,0
"285","#CCCCCC","dotted",115.822784810127,0.694278738261114,0.637841518712318,0.75071595780991,0.0171912445452024,FALSE,"1",4,"grey60",1.5,1,0
"286","#CCCCCC","dotted",118.227848101266,0.695792077458348,0.637857976033128,0.753726178883568,0.0176472071634643,FALSE,"1",4,"grey60",1.5,1,0
"287","#CCCCCC","dotted",120.632911392405,0.697279508671805,0.637492816064675,0.757066201278935,0.0182115217825246,FALSE,"1",4,"grey60",1.5,1,0
"288","#CCCCCC","dotted",123.037974683544,0.698757271338122,0.637151575534043,0.760362967142202,0.018765605223156,FALSE,"1",4,"grey60",1.5,1,0
"289","#CCCCCC","dotted",125.443037974684,0.700241604893938,0.637261352165201,0.763221857622675,0.0191843066478895,FALSE,"1",4,"grey60",1.5,1,0
"290","#CCCCCC","dotted",127.848101265823,0.70174874877589,0.638220312701461,0.765277184850318,0.0193512878356009,FALSE,"1",4,"grey60",1.5,1,0
"291","#CCCCCC","dotted",130.253164556962,0.70329440419525,0.640350693294061,0.76623811509644,0.019173175704542,FALSE,"1",4,"grey60",1.5,1,0
"292","#CCCCCC","dotted",132.658227848101,0.704833814772166,0.643168265532162,0.76649936401217,0.0187838370755058,FALSE,"1",4,"grey60",1.5,1,0
"293","#CCCCCC","dotted",135.063291139241,0.706330410391079,0.646116549378195,0.766544271403964,0.0183416408171619,FALSE,"1",4,"grey60",1.5,1,0
"294","#CCCCCC","dotted",137.46835443038,0.70778436404268,0.649029370926348,0.766539357159012,0.0178972575720396,FALSE,"1",4,"grey60",1.5,1,0
"295","#CCCCCC","dotted",139.873417721519,0.709195848717658,0.651762239053864,0.766629458381453,0.0174947532273506,FALSE,"1",4,"grey60",1.5,1,0
"296","#CCCCCC","dotted",142.278481012658,0.710565037406705,0.654206696722777,0.766923378090632,0.0171672173896082,FALSE,"1",4,"grey60",1.5,1,0
"297","#CCCCCC","dotted",144.683544303797,0.711892103100508,0.65630332237991,0.767480883821106,0.0169328030504972,FALSE,"1",4,"grey60",1.5,1,0
"298","#CCCCCC","dotted",147.088607594937,0.71317721878976,0.658049587255456,0.768304850324065,0.0167923331886441,FALSE,"1",4,"grey60",1.5,1,0
"299","#CCCCCC","dotted",149.493670886076,0.71442055746515,0.659499308209707,0.769341806720592,0.0167294674370341,FALSE,"1",4,"grey60",1.5,1,0
"300","#CCCCCC","dotted",151.898734177215,0.715622292117367,0.660752828292962,0.770491755941773,0.0167136931658004,FALSE,"1",4,"grey60",1.5,1,0
"301","#CCCCCC","dotted",154.303797468354,0.716782595737103,0.661939825674501,0.771625365799706,0.0167055620248503,FALSE,"1",4,"grey60",1.5,1,0
"302","#CCCCCC","dotted",156.708860759494,0.717901641315047,0.66319783139774,0.772605451232353,0.0166632336135834,FALSE,"1",4,"grey60",1.5,1,0
"303","#CCCCCC","dotted",159.113924050633,0.718979601841889,0.66464838735908,0.773310816324698,0.0165497379580198,FALSE,"1",4,"grey60",1.5,1,0
"304","#CCCCCC","dotted",161.518987341772,0.72001711405059,0.666312936447643,0.773721291653536,0.0163587373306545,FALSE,"1",4,"grey60",1.5,1,0
"305","#CCCCCC","dotted",163.924050632911,0.721015865227832,0.667987482476166,0.774044247979499,0.0161528846213321,FALSE,"1",4,"grey60",1.5,1,0
"306","#CCCCCC","dotted",166.329113924051,0.721975769125822,0.669618177425079,0.774333360826566,0.015948556111045,FALSE,"1",4,"grey60",1.5,1,0
"307","#CCCCCC","dotted",168.73417721519,0.722896572042793,0.671162747401593,0.774630396683993,0.0157585514980329,FALSE,"1",4,"grey60",1.5,1,0
"308","#CCCCCC","dotted",171.139240506329,0.723778020276977,0.672571543877479,0.774984496676475,0.0155979168555742,FALSE,"1",4,"grey60",1.5,1,0
"309","#CCCCCC","dotted",173.544303797468,0.724619860126607,0.673787530349836,0.775452189903379,0.0154839486952275,FALSE,"1",4,"grey60",1.5,1,0
"310","#CCCCCC","dotted",175.949367088608,0.725421837889917,0.674746997120637,0.776096678659197,0.015435976239061,FALSE,"1",4,"grey60",1.5,1,0
"311","#CCCCCC","dotted",178.354430379747,0.726183699865139,0.675381281170051,0.776986118560226,0.0154748375319927,FALSE,"1",4,"grey60",1.5,1,0
"312","#CCCCCC","dotted",180.759493670886,0.726905192350505,0.67561964133054,0.77819074337047,0.0156220036399452,FALSE,"1",4,"grey60",1.5,1,0
"313","#CCCCCC","dotted",183.164556962025,0.727586061644249,0.67539315806316,0.779778965225338,0.0158983907456831,FALSE,"1",4,"grey60",1.5,1,0
"314","#CCCCCC","dotted",185.569620253165,0.728226054044604,0.67463913853385,0.781812969555357,0.0163230183260882,FALSE,"1",4,"grey60",1.5,1,0
"315","#CCCCCC","dotted",187.974683544304,0.728824915849802,0.673305172851648,0.784344658847956,0.0169117735884,FALSE,"1",4,"grey60",1.5,1,0
"316","#CCCCCC","dotted",190.379746835443,0.729382393358076,0.671351921488731,0.787412865227422,0.0176765623989832,FALSE,"1",4,"grey60",1.5,1,0
"317","#CCCCCC","dotted",192.784810126582,0.72989823286766,0.668754026551708,0.791042439183611,0.0186250317025452,FALSE,"1",4,"grey60",1.5,1,0
"318","#CCCCCC","dotted",195.189873417722,0.730372180676786,0.665499109214155,0.795245252139416,0.0197608749124897,FALSE,"1",4,"grey60",1.5,1,0
"319","#CCCCCC","dotted",197.594936708861,0.730803983083686,0.661585352169256,0.800022613998116,0.0210845683158653,FALSE,"1",4,"grey60",1.5,1,0
"320","#CCCCCC","dotted",200,0.731193386386594,0.657018425237248,0.80536834753594,0.022594307558805,FALSE,"1",4,"grey60",1.5,1,0
"321","#1f77b4","dashed",10,0.257304428319444,0.134775190422741,0.379833666216146,0.037323420775509,FALSE,"1",5,"grey60",1.5,1,0
"322","#1f77b4","dashed",12.4050632911392,0.298851466517276,0.191345274115982,0.40635765891857,0.0327472766814157,FALSE,"1",5,"grey60",1.5,1,0
"323","#1f77b4","dashed",14.8101265822785,0.338203660778719,0.242165090045247,0.434242231512191,0.0292541441348533,FALSE,"1",5,"grey60",1.5,1,0
"324","#1f77b4","dashed",17.2151898734177,0.375378048997651,0.287062329943914,0.463693768051388,0.0269016995446682,FALSE,"1",5,"grey60",1.5,1,0
"325","#1f77b4","dashed",19.620253164557,0.41039166906795,0.326167111734416,0.494616226401485,0.0256554977975185,FALSE,"1",5,"grey60",1.5,1,0
"326","#1f77b4","dashed",22.0253164556962,0.443075162891526,0.359867967955802,0.526282357827251,0.0253456007843123,FALSE,"1",5,"grey60",1.5,1,0
"327","#1f77b4","dashed",24.4303797468354,0.473202643943496,0.388834599962833,0.55757068792416,0.0256992050187369,FALSE,"1",5,"grey60",1.5,1,0
"328","#1f77b4","dashed",26.8354430379747,0.500942756387614,0.414044132285773,0.587841380489455,0.0264700406844943,FALSE,"1",5,"grey60",1.5,1,0
"329","#1f77b4","dashed",29.2405063291139,0.526471357285163,0.436324090546288,0.616618624024039,0.0274596041403082,FALSE,"1",5,"grey60",1.5,1,0
"330","#1f77b4","dashed",31.6455696202532,0.549964303697429,0.456332593599114,0.643596013795744,0.0285209944493089,FALSE,"1",5,"grey60",1.5,1,0
"331","#1f77b4","dashed",34.0506329113924,0.571597452685695,0.474589922915201,0.668604982456189,0.0295492970834376,FALSE,"1",5,"grey60",1.5,1,0
"332","#1f77b4","dashed",36.4556962025316,0.591546661311246,0.491518080305347,0.691575242317145,0.0304695343131708,FALSE,"1",5,"grey60",1.5,1,0
"333","#1f77b4","dashed",38.8607594936709,0.609987786635366,0.507471156027576,0.712504417243156,0.0312274148304725,FALSE,"1",5,"grey60",1.5,1,0
"334","#1f77b4","dashed",41.2658227848101,0.626626597022476,0.522542918591979,0.730710275452974,0.0317047505771582,FALSE,"1",5,"grey60",1.5,1,0
"335","#1f77b4","dashed",43.6708860759494,0.639349001313882,0.535737783835557,0.742960218792206,0.0315608350577226,FALSE,"1",5,"grey60",1.5,1,0
"336","#1f77b4","dashed",46.0759493670886,0.648577894415646,0.546700914466071,0.750454874365222,0.0310325719417408,FALSE,"1",5,"grey60",1.5,1,0
"337","#1f77b4","dashed",48.4810126582278,0.65514133280723,0.555180460512641,0.755102205101819,0.0304489096788734,FALSE,"1",5,"grey60",1.5,1,0
"338","#1f77b4","dashed",50.8860759493671,0.659867372968091,0.561132480620986,0.758602265315197,0.030075466032053,FALSE,"1",5,"grey60",1.5,1,0
"339","#1f77b4","dashed",53.2911392405063,0.663584071377689,0.564968058381581,0.762200084373797,0.030039254397059,FALSE,"1",5,"grey60",1.5,1,0
"340","#1f77b4","dashed",55.6962025316456,0.667119484515482,0.567684972250692,0.766553996780273,0.0302885760539458,FALSE,"1",5,"grey60",1.5,1,0
"341","#1f77b4","dashed",58.1012658227848,0.67130166886093,0.570798421582923,0.771804916138936,0.0306141215913253,FALSE,"1",5,"grey60",1.5,1,0
"342","#1f77b4","dashed",60.506329113924,0.67688180926958,0.576037035727666,0.777726582811494,0.0307181533201805,FALSE,"1",5,"grey60",1.5,1,0
"343","#1f77b4","dashed",62.9113924050633,0.682231738803668,0.582657839356005,0.781805638251331,0.0303310345443955,FALSE,"1",5,"grey60",1.5,1,0
"344","#1f77b4","dashed",65.3164556962025,0.686565483094986,0.589297656494948,0.783833309695024,0.0296285856537608,FALSE,"1",5,"grey60",1.5,1,0
"345","#1f77b4","dashed",67.7215189873418,0.690116287084349,0.59523863577522,0.784993938393478,0.0289005184622791,FALSE,"1",5,"grey60",1.5,1,0
"346","#1f77b4","dashed",70.126582278481,0.693117395712572,0.599924034214957,0.786310757210188,0.0283874698346853,FALSE,"1",5,"grey60",1.5,1,0
"347","#1f77b4","dashed",72.5316455696203,0.695802053920469,0.603153419017477,0.788450688823462,0.0282215416019817,FALSE,"1",5,"grey60",1.5,1,0
"348","#1f77b4","dashed",74.9367088607595,0.698403506648856,0.605208317428008,0.791598695869703,0.0283880265743208,FALSE,"1",5,"grey60",1.5,1,0
"349","#1f77b4","dashed",77.3417721518987,0.701154998838546,0.606825790960257,0.795484206716835,0.0287334580504772,FALSE,"1",5,"grey60",1.5,1,0
"350","#1f77b4","dashed",79.746835443038,0.704289775430355,0.609024234946763,0.799555315913946,0.0290186727177143,FALSE,"1",5,"grey60",1.5,1,0
"351","#1f77b4","dashed",82.1518987341772,0.707593614318473,0.61206012899829,0.803127099638656,0.0291002909343326,FALSE,"1",5,"grey60",1.5,1,0
"352","#1f77b4","dashed",84.5569620253165,0.710540709207692,0.614675740982139,0.806405677433245,0.0292012633729881,FALSE,"1",5,"grey60",1.5,1,0
"353","#1f77b4","dashed",86.9620253164557,0.71319993515558,0.616161487488929,0.810238382822231,0.0295587149307007,FALSE,"1",5,"grey60",1.5,1,0
"354","#1f77b4","dashed",89.3670886075949,0.715646067886631,0.616180283918808,0.815111851854454,0.0302981016737135,FALSE,"1",5,"grey60",1.5,1,0
"355","#1f77b4","dashed",91.7721518987342,0.717953883125338,0.614950796888613,0.820956969362064,0.031375593244368,FALSE,"1",5,"grey60",1.5,1,0
"356","#1f77b4","dashed",94.1772151898734,0.720198156596196,0.6132178769399,0.827178436252491,0.0325870793031431,FALSE,"1",5,"grey60",1.5,1,0
"357","#1f77b4","dashed",96.5822784810127,0.722453664023697,0.612059769114584,0.832847558932811,0.0336268947841963,FALSE,"1",5,"grey60",1.5,1,0
"358","#1f77b4","dashed",98.9873417721519,0.724795181132337,0.612653557269326,0.836936804995348,0.0341592675000279,FALSE,"1",5,"grey60",1.5,1,0
"359","#1f77b4","dashed",101.392405063291,0.72724932010158,0.61574419961999,0.83875444058317,0.0339653832978767,FALSE,"1",5,"grey60",1.5,1,0
