"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"559","#d62728","dashed",296.379746835443,0.70168753402084,0.686917660332208,0.716457407709471,0.00590803908601666,FALSE,"1",7,"grey60",1.5,1,0
"560","#d62728","dashed",300,0.702532635004077,0.686756745274481,0.718308524733674,0.00631045160602046,FALSE,"1",7,"grey60",1.5,1,0
"561","#d62728","solid",14,0.18081808694141,0.170809915213208,0.190826258669613,0.00400332941203807,FALSE,"1",8,"grey60",1.5,1,0
"562","#d62728","solid",17.620253164557,0.199743168612204,0.190862367966096,0.208623969258311,0.00355237413930697,FALSE,"1",8,"grey60",1.5,1,0
"563","#d62728","solid",21.2405063291139,0.218223750785557,0.210290073219138,0.226157428351976,0.00317351916112422,FALSE,"1",8,"grey60",1.5,1,0
"564","#d62728","solid",24.8607594936709,0.236253032616056,0.229070324786594,0.243435740445517,0.00287312671011934,FALSE,"1",8,"grey60",1.5,1,0
"565","#d62728","solid",28.4810126582278,0.253824213258289,0.247189119329594,0.260459307186984,0.00265407782737461,FALSE,"1",8,"grey60",1.5,1,0
"566","#d62728","solid",32.1012658227848,0.270928527142282,0.264645753058186,0.277211301226377,0.0025131477519689,FALSE,"1",8,"grey60",1.5,1,0
"567","#d62728","solid",35.7215189873418,0.287559247259609,0.281459435989619,0.293659058529599,0.00243996151626965,FALSE,"1",8,"grey60",1.5,1,0
"568","#d62728","solid",39.3417721518987,0.303728940058469,0.297675246016639,0.309782634100299,0.00242151434520704,FALSE,"1",8,"grey60",1.5,1,0
"569","#d62728","solid",42.9620253164557,0.319451815172034,0.313340692837441,0.325562937506627,0.00244448601073639,FALSE,"1",8,"grey60",1.5,1,0
"570","#d62728","solid",46.5822784810127,0.334742082233476,0.328500420628121,0.340983743838832,0.00249670251103855,FALSE,"1",8,"grey60",1.5,1,0
"571","#d62728","solid",50.2025316455696,0.349613743913632,0.343193782222678,0.356033705604586,0.00256802362704572,FALSE,"1",8,"grey60",1.5,1,0
"572","#d62728","solid",53.8227848101266,0.364012261650132,0.35741698557258,0.370607537727684,0.00263815044533796,FALSE,"1",8,"grey60",1.5,1,0
"573","#d62728","solid",57.4430379746835,0.377912906388289,0.371174020038333,0.384651792738246,0.00269559542560007,FALSE,"1",8,"grey60",1.5,1,0
"574","#d62728","solid",61.0632911392405,0.391353373394713,0.384494506632626,0.3982122401568,0.00274358831838761,FALSE,"1",8,"grey60",1.5,1,0
"575","#d62728","solid",64.6835443037975,0.404371357936013,0.397407972861075,0.41133474301095,0.00278539627765271,FALSE,"1",8,"grey60",1.5,1,0
"576","#d62728","solid",68.3037974683544,0.417004555278799,0.409948404005286,0.424060706552311,0.00282250331990633,FALSE,"1",8,"grey60",1.5,1,0
"577","#d62728","solid",71.9240506329114,0.429252089254598,0.422134138153995,0.436370040355201,0.00284722362568923,FALSE,"1",8,"grey60",1.5,1,0
